%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
20.0, -187500.02235174447, -57257.72616359308, -187500.02235174447, -187500.02235174447, -32408.84481773911, 6940.350763839575, -106183.48195355917, -10690.839372973369, -84882.1353771848, -187500.02235174447, -187500.02235174447, -178358.91882883536, -137964.77919397107, -13161.51179808519, 4341.28991857647, -187500.02235174447, -0.0395, 0.6995, 0.2305, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139373377E9, 0.0, 2026-02-07 15:02:19.373
22.0, -187500.02235174447, -57256.80974207041, -187500.02235174447, -187500.02235174447, -32413.873960241555, 6938.048534160678, -106189.53927630655, -10697.634303287781, -84852.34050182588, -187500.02235174447, -187500.02235174447, -178344.5466571506, -137962.18639161426, -13145.418542077368, 4341.0887528763715, -187500.02235174447, -0.0395, 0.6995, 0.2305, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139381393E9, 0.0, 2026-02-07 15:02:19.381
24.0, -187500.02235174447, -57258.88845430475, -187500.02235174447, -187500.02235174447, -32418.970157977365, 6936.170987626432, -106193.98727345315, -10702.752852768046, -84820.0645828324, -187500.02235174447, -187500.02235174447, -178327.87225578693, -137958.52070552358, -13121.368065043458, 4338.317136563914, -187500.02235174447, -0.0395, 0.6995, 0.2305, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139390413E9, 0.0, 2026-02-07 15:02:19.390
26.0, -187500.02235174447, -57273.12651552278, -187500.02235174447, -187500.02235174447, -32426.726213303355, 6937.333278338108, -106201.47510784569, -10713.191117428674, -84792.84015808585, -187500.02235174447, -187500.02235174447, -178314.95294749178, -137955.88319967786, -13105.699492180287, 4337.467770274612, -187500.02235174447, -0.04775, 0.7847500000000001, 0.26125, 192.0, 127.0, 32.0, 13.5, 24.0, 4.5, 16.0, 0.0, 0.0, 0.0, 1.770498139397496E9, 0.0, 2026-02-07 15:02:19.397
28.0, -187500.02235174447, -57286.8728383628, -187500.02235174447, -187500.02235174447, -32433.18586745094, 6937.981478927312, -106209.07470096048, -10722.60120184436, -84772.16479446468, -187500.02235174447, -187500.02235174447, -178306.54869157658, -137958.23013284567, -13103.933704368319, 4339.188854597671, -187500.02235174447, -0.04775, 0.7847500000000001, 0.26125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139405462E9, 0.0, 2026-02-07 15:02:19.405
30.0, -187500.02235174447, -57303.68135019319, -187500.02235174447, -187500.02235174447, -32441.90304778851, 6939.769618483737, -106217.52366036459, -10732.54772812697, -84751.78000352145, -187500.02235174447, -187500.02235174447, -178297.89856647237, -137961.42643230277, -13109.611047459966, 4340.306441820436, -187500.02235174447, -0.04775, 0.7847500000000001, 0.26125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139413496E9, 0.0, 2026-02-07 15:02:19.413
32.0, -187500.02235174447, -57319.19346084517, -187500.02235174447, -187500.02235174447, -32452.296608960227, 6942.451827818374, -106226.15143372434, -10741.9354607982, -84743.71102377308, -187500.02235174447, -187500.02235174447, -178292.24357512518, -137970.03185391807, -13115.556611485079, 4342.899244177252, -187500.02235174447, -0.04775, 0.7847500000000001, 0.26125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.77049813942244E9, 0.0, 2026-02-07 15:02:19.422
34.0, -187500.02235174447, -57330.50344353956, -187500.02235174447, -187500.02235174447, -32458.018655540785, 6940.909557450957, -106230.7782448266, -10746.584623644903, -84738.57012254836, -187500.02235174447, -187500.02235174447, -178286.05214191106, -137977.74320575513, -13112.427367261334, 4344.866197689319, -187500.02235174447, -0.04775, 0.7847500000000001, 0.26125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139434908E9, 0.0, 2026-02-07 15:02:19.434
36.0, -187500.02235174447, -57339.220623877125, -187500.02235174447, -187500.02235174447, -32465.506489933312, 6940.730743495315, -106237.61787862991, -10752.574891158925, -84733.250407368, -187500.02235174447, -187500.02235174447, -178276.99968540666, -137981.7218162682, -13099.753928155176, 4342.876892432796, -187500.02235174447, -0.04775, 0.7847500000000001, 0.26125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139437501E9, 0.0, 2026-02-07 15:02:19.437
38.0, -187500.02235174447, -57343.7356762571, -187500.02235174447, -187500.02235174447, -32468.591030668147, 6938.294403349687, -106241.9317653098, -10755.74883887158, -84727.77422997645, -187500.02235174447, -187500.02235174447, -178269.62360973642, -137984.78400525858, -13089.047442561085, 4343.525093022, -187500.02235174447, -0.052000000000000005, 0.9, 0.3, 192.0, 127.0, 48.0, 14.0, 16.0, 4.5, 48.0, 0.0, 0.0, 0.0, 1.770498139446564E9, 0.0, 2026-02-07 15:02:19.446
40.0, -187500.02235174447, -57344.674449524224, -187500.02235174447, -187500.02235174447, -32471.362646980604, 6935.411028314952, -106245.41863744482, -10757.492274939093, -84712.12800885773, -187500.02235174447, -187500.02235174447, -178257.44190900825, -137982.0794441795, -13078.810343600553, 4339.0323923864835, -187500.02235174447, -0.052000000000000005, 0.9, 0.3, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139453518E9, 0.0, 2026-02-07 15:02:19.453
42.0, -187500.02235174447, -57350.552958315966, -187500.02235174447, -187500.02235174447, -32476.123568549585, 6932.75117072477, -106249.17373051331, -10759.168655773241, -84690.26800278045, -187500.02235174447, -187500.02235174447, -178248.21063854822, -137981.78887150157, -13080.06204129005, 4337.959508652629, -187500.02235174447, -0.052000000000000005, 0.9, 0.3, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139461614E9, 0.0, 2026-02-07 15:02:19.461
44.0, -187500.02235174447, -57362.66760381075, -187500.02235174447, -187500.02235174447, -32482.851443630632, 6932.32648758012, -106255.78984687208, -10762.36495523035, -84668.20683100306, -187500.02235174447, -187500.02235174447, -178241.28159776708, -137983.24173489114, -13087.527523938123, 4336.23842432957, -187500.02235174447, -0.052000000000000005, 0.9, 0.3, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139469644E9, 0.0, 2026-02-07 15:02:19.469
46.0, -187500.02235174447, -57384.035871510016, -187500.02235174447, -187500.02235174447, -32490.249871045336, 6933.377019569519, -106262.89770160886, -10767.103525054876, -84647.93379878209, -187500.02235174447, -187500.02235174447, -178236.85595236492, -137987.80149076003, -13094.836544375008, 4336.99838364105, -187500.02235174447, -0.052000000000000005, 0.9, 0.3, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.77049813947768E9, 0.0, 2026-02-07 15:02:19.477
48.0, -187500.02235174447, -57404.35360721989, -187500.02235174447, -187500.02235174447, -32489.892243134054, 6928.504339278262, -106263.6353091759, -10767.483504710615, -84629.71712705102, -187500.02235174447, -187500.02235174447, -178234.5090191971, -137992.78592977356, -13099.93274211082, 4336.573700496399, -187500.02235174447, -0.05, 0.918, 0.302, 192.0, 127.0, 56.0, 14.0, 88.0, 4.5, 56.0, 0.0, 0.0, 0.0, 1.770498139485636E9, 0.0, 2026-02-07 15:02:19.485
50.0, -187500.02235174447, -57437.34478203592, -187500.02235174447, -187500.02235174447, -32497.96122288242, 6932.594708513583, -106272.5313034691, -10777.407679248772, -84619.16710366811, -187500.02235174447, -187500.02235174447, -178229.4575249502, -137996.09398795295, -13102.391434000903, 4334.9196714067075, -187500.02235174447, -0.05, 0.918, 0.302, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.77049813949372E9, 0.0, 2026-02-07 15:02:19.493
52.0, -187500.02235174447, -57463.63043351537, -187500.02235174447, -187500.02235174447, -32500.889301406063, 6931.544176524184, -106276.12993432641, -10782.168600817753, -84624.95620548204, -187500.02235174447, -187500.02235174447, -178231.08920229546, -138007.89570902535, -13113.053216106084, 4338.898281919752, -187500.02235174447, -0.05, 0.918, 0.302, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139501751E9, 0.0, 2026-02-07 15:02:19.501
54.0, -187500.02235174447, -57487.41268961581, -187500.02235174447, -187500.02235174447, -32501.671612462, 6931.231252101809, -106278.47686749422, -10784.94021713021, -84622.38575486968, -187500.02235174447, -187500.02235174447, -178222.52848416907, -138011.04730499355, -13118.574096986546, 4336.707810963132, -187500.02235174447, -0.05, 0.918, 0.302, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139508757E9, 0.0, 2026-02-07 15:02:19.508
56.0, -187500.02235174447, -57512.111367238926, -187500.02235174447, -187500.02235174447, -32504.063249118717, 6933.175853869421, -106283.50600999666, -10790.952836388688, -84618.36244086773, -187500.02235174447, -187500.02235174447, -178218.28165272257, -138014.42241840632, -13134.063855894072, 4338.630060986288, -187500.02235174447, -0.05, 0.918, 0.302, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139517866E9, 0.0, 2026-02-07 15:02:19.517
58.0, -187500.02235174447, -57534.21724250523, -187500.02235174447, -187500.02235174447, -32502.968013640406, 6933.533481780706, -106286.41173677584, -10794.529115501538, -84606.69483026204, -187500.02235174447, -187500.02235174447, -178212.67136486428, -138012.85779629444, -13149.665373523876, 4340.887587176274, -187500.02235174447, -0.054, 0.924, 0.306, 192.0, 127.0, 40.0, 14.0, 112.0, 4.5, 72.0, 0.0, 0.0, 0.0, 1.770498139525802E9, 0.0, 2026-02-07 15:02:19.525
60.0, -187500.02235174447, -57555.809027649055, -187500.02235174447, -187500.02235174447, -32501.693964206454, 6932.1029701355665, -106288.13282109892, -10796.56312424697, -84592.9708591665, -187500.02235174447, -187500.02235174447, -178206.79285607254, -138006.75577005814, -13161.780019018654, 4340.775828453998, -187500.02235174447, -0.054, 0.924, 0.306, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139533834E9, 0.0, 2026-02-07 15:02:19.533
62.0, -187500.02235174447, -57574.24921682468, -187500.02235174447, -187500.02235174447, -32498.363554282616, 6931.2759555907205, -106289.07159436603, -10797.837173680922, -84576.69878920303, -187500.02235174447, -187500.02235174447, -178198.1650827128, -137997.9268309983, -13166.809161521098, 4338.563005752922, -187500.02235174447, -0.054, 0.924, 0.306, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139540965E9, 0.0, 2026-02-07 15:02:19.540
64.0, -187500.02235174447, -57593.38231007842, -187500.02235174447, -187500.02235174447, -32500.375211283594, 6934.472255047829, -106295.46419328025, -10805.794394707013, -84568.60745771021, -187500.02235174447, -187500.02235174447, -178194.05236173302, -137993.83646176296, -13173.045298224128, 4341.133456365283, -187500.02235174447, -0.054, 0.924, 0.306, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139550004E9, 0.0, 2026-02-07 15:02:19.550
66.0, -187500.02235174447, -57601.76421424916, -187500.02235174447, -187500.02235174447, -32497.849464160143, 6932.795874213681, -106298.10169912598, -10807.157851118785, -84560.09144307274, -187500.02235174447, -187500.02235174447, -178186.0057337291, -137989.6790372943, -13174.855789525009, 4341.33462206538, -187500.02235174447, -0.054, 0.924, 0.306, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139557021E9, 0.0, 2026-02-07 15:02:19.557
68.0, -187500.02235174447, -57607.41920559636, -187500.02235174447, -187500.02235174447, -32497.268318804305, 6931.097141635078, -106302.34853057249, -10808.700121486203, -84552.04481506883, -187500.02235174447, -187500.02235174447, -178177.1097394359, -137986.84036574845, -13176.353356403513, 4341.33462206538, -187500.02235174447, -0.054, 0.936, 0.316, 192.0, 127.0, 40.0, 14.5, 32.0, 4.5, 112.0, 0.0, 0.0, 0.0, 1.770498139565041E9, 0.0, 2026-02-07 15:02:19.565
70.0, -187500.02235174447, -57606.45808058478, -187500.02235174447, -187500.02235174447, -32495.70369669243, 6929.957202667857, -106304.9413329293, -10809.258915097585, -84542.67943414205, -187500.02235174447, -187500.02235174447, -178162.96108519568, -137982.19120290174, -13176.487466870245, 4338.026563885995, -187500.02235174447, -0.054, 0.936, 0.316, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139573025E9, 0.0, 2026-02-07 15:02:19.573
72.0, -187500.02235174447, -57609.699083530795, -187500.02235174447, -187500.02235174447, -32498.363554282616, 6934.22638585882, -106312.36211208846, -10817.082025656942, -84540.33250097424, -187500.02235174447, -187500.02235174447, -178153.66275950227, -137983.28643838008, -13183.930597773862, 4342.09458137686, -187500.02235174447, -0.054, 0.936, 0.316, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139581982E9, 0.0, 2026-02-07 15:02:19.581
74.0, -187500.02235174447, -57604.35701660598, -187500.02235174447, -187500.02235174447, -32493.826150158187, 6933.756999225259, -106312.87620221093, -10818.646647768814, -84535.61628289417, -187500.02235174447, -187500.02235174447, -178140.16230585126, -137979.19606914473, -13186.232827452759, 4343.279223832992, -187500.02235174447, -0.054, 0.936, 0.316, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139589145E9, 0.0, 2026-02-07 15:02:19.589
76.0, -187500.02235174447, -57598.90319095888, -187500.02235174447, -187500.02235174447, -32489.244042544848, 6932.5723567691275, -106313.52440280013, -10820.9041739588, -84526.09443975621, -187500.02235174447, -187500.02235174447, -178122.7950004095, -137968.69074925076, -13185.539923374645, 4342.519264521511, -187500.02235174447, -0.054, 0.936, 0.316, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139597113E9, 0.0, 2026-02-07 15:02:19.597
78.0, -187500.02235174447, -57591.28124609962, -187500.02235174447, -187500.02235174447, -32487.23238554387, 6933.153502124966, -106315.44665282329, -10821.842947225923, -84515.56676811776, -187500.02235174447, -187500.02235174447, -178105.6959159012, -137956.86667643389, -13185.025833252173, 4342.832188943886, -187500.02235174447, -0.051000000000000004, 0.928, 0.313, 192.0, 127.0, 64.0, 14.0, 96.0, 4.5, 88.0, 0.0, 0.0, 0.0, 1.77049813960613E9, 0.0, 2026-02-07 15:02:19.606
80.0, -187500.02235174447, -57586.29680708609, -187500.02235174447, -187500.02235174447, -32485.19837679844, 6933.80170271417, -106317.59242029101, -10824.122825160364, -84494.17614867403, -187500.02235174447, -187500.02235174447, -178086.92045055874, -137943.81325767198, -13181.807182050608, 4342.832188943886, -187500.02235174447, -0.051000000000000004, 0.928, 0.313, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139613201E9, 0.0, 2026-02-07 15:02:19.613
82.0, -187500.02235174447, -57575.366804047444, -187500.02235174447, -187500.02235174447, -32478.112873806105, 6929.2866503341975, -106315.42430107883, -10822.692313515225, -84464.64949424857, -187500.02235174447, -187500.02235174447, -178067.8320607939, -137928.8599406314, -13178.02973723766, 4341.401677298746, -187500.02235174447, -0.051000000000000004, 0.928, 0.313, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139621215E9, 0.0, 2026-02-07 15:02:19.621
84.0, -187500.02235174447, -57572.59518773499, -187500.02235174447, -187500.02235174447, -32475.94475459394, 6929.0854846341, -106318.71000751377, -10827.632049039847, -84435.59222645668, -187500.02235174447, -187500.02235174447, -178046.95553147263, -137913.88427184633, -13170.899530756418, 4337.780694696987, -187500.02235174447, -0.051000000000000004, 0.928, 0.313, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139629271E9, 0.0, 2026-02-07 15:02:19.629
86.0, -187500.02235174447, -57571.70111795678, -187500.02235174447, -187500.02235174447, -32478.559908695213, 6931.901804435469, -106322.71096977127, -10836.796264266522, -84415.49800819135, -187500.02235174447, -187500.02235174447, -178034.79618248896, -137908.810425855, -13170.765420289687, 4340.015869142517, -187500.02235174447, -0.051000000000000004, 0.928, 0.313, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139637301E9, 0.0, 2026-02-07 15:02:19.637
88.0, -187500.02235174447, -57569.10831559996, -187500.02235174447, -187500.02235174447, -32479.968068595896, 6931.9241561799245, -106323.47092908274, -10841.467778857683, -84395.98493528187, -187500.02235174447, -187500.02235174447, -178021.09456313786, -137906.307030476, -13171.6594900679, 4341.647546487755, -187500.02235174447, -0.053500000000000006, 0.93, 0.3135, 192.0, 127.0, 32.0, 14.5, 16.0, 4.5, 104.0, 0.0, 0.0, 0.0, 1.770498139644418E9, 0.0, 2026-02-07 15:02:19.644
90.0, -187500.02235174447, -57564.325042286524, -187500.02235174447, -187500.02235174447, -32484.57252795369, 6933.868757947535, -106328.81299600757, -10847.882729516356, -84384.3173246762, -187500.02235174447, -187500.02235174447, -178007.75057169804, -137907.58107990993, -13174.162885446893, 4342.899244177252, -187500.02235174447, -0.053500000000000006, 0.93, 0.3135, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139653412E9, 0.0, 2026-02-07 15:02:19.653
92.0, -187500.02235174447, -57548.76822814563, -187500.02235174447, -187500.02235174447, -32485.399542498537, 6933.019391658234, -106331.71872278675, -10852.62129934088, -84366.92766748997, -187500.02235174447, -187500.02235174447, -177990.5620802119, -137906.6423066428, -13173.246463924226, 4343.0780581328945, -187500.02235174447, -0.053500000000000006, 0.93, 0.3135, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139661438E9, 0.0, 2026-02-07 15:02:19.661
94.0, -187500.02235174447, -57523.778977844595, -187500.02235174447, -187500.02235174447, -32486.09244657665, 6930.583051512605, -106333.93154548784, -10855.594081353436, -84346.654635269, -187500.02235174447, -187500.02235174447, -177970.17728926867, -137905.0553327865, -13170.139571444937, 4341.535787765478, -187500.02235174447, -0.053500000000000006, 0.93, 0.3135, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139668439E9, 0.0, 2026-02-07 15:02:19.668
96.0, -187500.02235174447, -57501.15901245583, -187500.02235174447, -187500.02235174447, -32492.127417579584, 6933.42172305843, -106339.0053914792, -10861.159665722807, -84324.07937336915, -187500.02235174447, -187500.02235174447, -177947.75848957998, -137905.61412639788, -13164.998670220217, 4341.312270320925, -187500.02235174447, -0.053500000000000006, 0.93, 0.3135, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139677394E9, 0.0, 2026-02-07 15:02:19.677
98.0, -187500.02235174447, -57472.258206875114, -187500.02235174447, -187500.02235174447, -32495.413124014514, 6931.633583502005, -106341.86641476947, -10861.67375584528, -84303.4487132369, -187500.02235174447, -187500.02235174447, -177928.33482364833, -137912.34200147892, -13160.438914351334, 4344.106238377838, -187500.02235174447, -0.053750000000000006, 0.931, 0.31375, 192.0, 127.0, 40.0, 14.5, 16.0, 4.5, 104.0, 0.0, 0.0, 0.0, 1.770498139685414E9, 0.0, 2026-02-07 15:02:19.685
100.0, -187500.02235174447, -57446.665459473785, -187500.02235174447, -187500.02235174447, -32496.977746126384, 6931.007734657256, -106345.12976945995, -10860.846741300433, -84273.45267217788, -187500.02235174447, -187500.02235174447, -177898.9869831785, -137912.18553926772, -13142.17753913135, 4339.658241231232, -187500.02235174447, -0.053750000000000006, 0.931, 0.31375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139692471E9, 0.0, 2026-02-07 15:02:19.692
102.0, -187500.02235174447, -57424.447825485215, -187500.02235174447, -187500.02235174447, -32497.603594971133, 6930.828920701614, -106347.09672297201, -10861.561997123003, -84248.01638698774, -187500.02235174447, -187500.02235174447, -177877.55166024587, -137917.63936491482, -13130.17465235885, 4341.871063932307, -187500.02235174447, -0.053750000000000006, 0.931, 0.31375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139700568E9, 0.0, 2026-02-07 15:02:19.700
104.0, -187500.02235174447, -57399.95031356219, -187500.02235174447, -187500.02235174447, -32494.7202199364, 6929.174891611921, -106346.0014874937, -10860.131485477863, -84210.9795464253, -187500.02235174447, -187500.02235174447, -177849.32140699882, -137913.3478299794, -13111.510945738668, 4338.8535784308415, -187500.02235174447, -0.053750000000000006, 0.931, 0.31375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.770498139709497E9, 0.0, 2026-02-07 15:02:19.709
