%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
2.0, -131652.44539409227, -11236.445455127414, -10815.47270005616, -10085.643540101473, -138432.53415018728, -128996.14173127912, -131976.7468543943, -132287.234936623, -138820.89571009824, -139208.6537729089, -8299.515640677886, -7069.92382644699, -138189.8165571471, -90041.38738410323, -81844.6227126864, -69324.9636083798, -0.065875, 0.8243750000000001, -0.5378750000000001, 192.0, 126.5, 80.0, 13.0, 8.0, 119.5, 24.0, 0.0, 0.0, 0.0, 1.769893014882828E9, 0.0, 2026-01-31 14:56:54.882
4.0, -131637.04504216256, -11198.715710486855, -10799.737071959624, -10052.674717029897, -138496.28132537383, -128974.21466996845, -131969.30372349068, -132211.9989647864, -138851.49524825756, -139240.12502910197, -8297.436928443543, -7057.987994907856, -138218.94088017236, -90027.70811649658, -81858.32433203749, -69321.85671590052, -0.065875, 0.8243750000000001, -0.5378750000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893014891847E9, 0.0, 2026-01-31 14:56:54.891
6.0, -131633.89344619436, -11169.077297339118, -10806.308484829484, -10026.903155672928, -138512.82161627075, -128950.9912074794, -131973.25998225927, -132216.82694158875, -138911.80025479797, -139300.6312013425, -8281.746003835917, -7024.7285991583585, -138282.86686931454, -89977.95313333906, -81872.09300662196, -69293.73822137574, -0.065875, 0.8243750000000001, -0.5378750000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893014898876E9, 0.0, 2026-01-31 14:56:54.898
8.0, -131635.01103341713, -11161.097724568574, -10801.659321982781, -10004.730225173262, -138524.62333734316, -128940.70940502995, -131968.94609557942, -132271.90163992663, -138904.29006866098, -139293.4339396279, -8281.63424511364, -7010.557593173694, -138274.79788956617, -89960.04938603037, -81881.39133231537, -69274.26985195516, -0.065875, 0.8243750000000001, -0.5378750000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893014906895E9, 0.0, 2026-01-31 14:56:54.906
10.0, -131636.50860029564, -11143.842177849076, -10817.57376403496, -9989.016948821181, -138492.34741834967, -128947.6384458111, -131991.0966743346, -132319.98024225, -138918.1928537122, -139306.59911711205, -8276.627454355652, -6991.133927242033, -138291.20406999637, -89924.55481583533, -81893.84125397698, -69254.46620636775, -0.065875, 0.8243750000000001, -0.5378750000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893014915928E9, 0.0, 2026-01-31 14:56:54.915
12.0, -131638.49790555215, -11157.655555922456, -10828.436711840239, -9982.579646418053, -138446.19106604948, -128959.84249828369, -132022.7690962278, -132383.5486034809, -138853.8198296809, -139243.34368030354, -8291.31255046279, -6989.345787685608, -138227.34513608756, -89915.54706281985, -81911.52148384112, -69244.69849404079, -0.065875, 0.8243750000000001, -0.5378750000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893014923945E9, 0.0, 2026-01-31 14:56:54.923
14.0, -131627.65730949133, -11143.708067382344, -10857.046944743031, -9982.177315017858, -138382.6674083075, -128967.15151872058, -132066.93614327148, -132443.09365070984, -138819.4651984531, -139208.1620345309, -8300.007379055904, -6980.539200370217, -138196.63383920598, -89889.03789389586, -81934.00733876317, -69232.5391450571, -0.07, 0.842, -0.536, 192.0, 126.5, 104.0, 13.0, 40.0, 119.5, 32.0, 0.0, 0.0, 0.0, 1.769893014931006E9, 0.0, 2026-01-31 14:56:54.931
16.0, -131617.6660797198, -11167.646785693978, -10877.074107774986, -9984.032509807648, -138313.13113130702, -128974.03585601281, -132111.5278734598, -132487.35010473133, -138727.66658397517, -139115.89403341938, -8325.264850290401, -6986.2835986952305, -138104.5446520501, -89883.3158473153, -81964.13749028892, -69222.48086005222, -0.07, 0.842, -0.536, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893014938969E9, 0.0, 2026-01-31 14:56:54.938
18.0, -131601.68458243425, -11152.671116908923, -10907.338369767473, -9989.016948821181, -138247.64052005298, -128983.87062357315, -132175.96795272446, -132529.05845988495, -138685.1312142767, -139072.39753870937, -8335.144321339647, -6982.595560860105, -138061.20461955125, -89861.92522787157, -81988.07620860056, -69209.62860699042, -0.07, 0.842, -0.536, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893014948006E9, 0.0, 2026-01-31 14:56:54.948
20.0, -131597.6165649434, -11189.037405137708, -10932.953468913254, -10000.662207682397, -138161.69806262234, -128994.75592312288, -132230.52856093986, -132567.68227430372, -138587.31998054028, -138974.16162182827, -8364.022775175903, -6996.408938933485, -137965.1591736268, -89864.85330639522, -82023.30255786212, -69206.81228718905, -0.07, 0.842, -0.536, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893014955115E9, 0.0, 2026-01-31 14:56:54.955
22.0, -131569.78864309654, -11169.233759550305, -10956.154579657863, -10008.708835686308, -138102.75651249368, -128999.53919643632, -132273.84624169426, -132589.67639084774, -138532.82642755823, -138921.97029852515, -8371.778830501895, -7001.4827849248395, -137906.21762349817, -89857.87956212516, -82042.12272669349, -69201.3808132864, -0.07, 0.842, -0.536, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893014963133E9, 0.0, 2026-01-31 14:56:54.963
24.0, -131555.12589873385, -11202.783727977721, -10980.406222391872, -10022.07517887058, -138032.7284971152, -129008.97163259645, -132298.36610536173, -132604.2050247437, -138450.59435970717, -138838.59829170685, -8393.102394712258, -7020.191195033932, -137826.9806894041, -89866.462631996, -82072.34228519705, -69208.30985406756, -0.076, 0.8160000000000001, -0.546, 192.0, 126.5, 80.0, 12.5, 64.0, 119.0, 120.0, 0.0, 0.0, 0.0, 1.769893014971192E9, 0.0, 2026-01-31 14:56:54.971
26.0, -131521.30770937298, -11173.25707355226, -11000.61219937947, -10026.009085894715, -138011.78491256057, -129009.08339131874, -132317.476846871, -132612.47517019216, -138420.35244945914, -138807.84229133633, -8397.2821709254, -7028.796616649225, -137791.1731947867, -89864.85330639522, -82088.54729992716, -69210.58973200199, -0.076, 0.8160000000000001, -0.546, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893014980173E9, 0.0, 2026-01-31 14:56:54.980
28.0, -131509.17071213375, -11198.894524442498, -11022.56161243458, -10030.211213852312, -137973.7198917532, -129007.92110060705, -132315.73341080348, -132602.61805088737, -138375.73836752636, -138764.45755534858, -8416.28115371241, -7042.475884255873, -137751.47649663407, -89868.58604771925, -82123.72894569981, -69218.30108383908, -0.076, 0.8160000000000001, -0.546, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893014987146E9, 0.0, 2026-01-31 14:56:54.987
30.0, -131472.75972041604, -11161.880035624508, -11030.161205549384, -10021.002295136726, -137988.80731926052, -128990.77731260983, -132305.18338742058, -132575.81830928545, -138376.99006521585, -138765.26221814897, -8415.297676956377, -7042.386477278052, -137745.9109122647, -89863.37809126117, -82138.12346912903, -69212.64609249188, -0.076, 0.8160000000000001, -0.546, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893014995193E9, 0.0, 2026-01-31 14:56:54.995
32.0, -131467.26119128003, -11186.824582436631, -11048.690801702835, -10020.242335825245, -137978.30199936652, -128978.01446652586, -132291.7276372585, -132546.11284090436, -138368.49640232284, -138755.82978198884, -8426.42884569512, -7043.168788333987, -137742.89342676324, -89854.37033824567, -82165.05732119767, -69207.30402556706, -0.076, 0.8160000000000001, -0.546, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893015003295E9, 0.0, 2026-01-31 14:56:55.003
34.0, -131438.6733101217, -11149.161893029439, -11049.361354036493, -10007.12186182998, -138017.86458705243, -128954.67924531452, -132277.6683899961, -132519.3801545358, -138395.98904800284, -138782.09308172384, -8427.524081173431, -7040.911262144001, -137760.9089327942, -89846.74839338641, -82172.07576895664, -69197.49160975119, -0.084, 0.8280000000000001, -0.546, 192.0, 126.5, 48.0, 12.5, 112.0, 119.0, 120.0, 0.0, 0.0, 0.0, 1.769893015011225E9, 0.0, 2026-01-31 14:56:55.011
36.0, -131445.64705439177, -11174.575826475124, -11070.595511269035, -10008.060635097103, -138000.072598466, -128943.72689053141, -132264.68202646758, -132509.18775906417, -138398.38068465958, -138785.06586373638, -8435.883633599715, -7035.077456841166, -137771.54836315493, -89826.00597453189, -82190.2030337099, -69187.05334509055, -0.084, 0.8280000000000001, -0.546, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893015019257E9, 0.0, 2026-01-31 14:56:55.019
38.0, -131425.03874600396, -11147.865491851031, -11071.869560702988, -9998.091757070037, -138026.04532552307, -128928.57240779072, -132256.03190136337, -132504.3821340063, -138405.04150450724, -138791.43611090616, -8446.903043616181, -7038.273756298275, -137772.75535735552, -89822.00501227439, -82197.04266751322, -69178.42557173081, -0.084, 0.8280000000000001, -0.546, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893015027269E9, 0.0, 2026-01-31 14:56:55.027
40.0, -131426.53631288247, -11163.422305991926, -11088.074575433086, -9991.185068033346, -138006.30873516903, -128923.52091354382, -132255.27194205188, -132500.0235438375, -138408.26015570882, -138793.87245105178, -8452.66979368565, -7028.126064315566, -137779.3714737143, -89797.59690732919, -82211.52659792025, -69163.80753085704, -0.084, 0.8280000000000001, -0.546, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893015035224E9, 0.0, 2026-01-31 14:56:55.035
42.0, -131400.54123408094, -11130.63229687599, -11082.91132246391, -9973.661300380385, -138029.84512208047, -128904.0748958677, -132255.13783158516, -132496.93900310266, -138406.38260917456, -138792.64310510672, -8455.82138965385, -7022.918107857479, -137771.68247362168, -89789.17029966955, -82213.87353108806, -69149.70358010574, -0.084, 0.8280000000000001, -0.546, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893015043234E9, 0.0, 2026-01-31 14:56:55.043
44.0, -131397.43434160165, -11129.648820119957, -11096.277665648184, -9965.994652032216, -138019.29509869756, -128884.62887819158, -132265.08435786777, -132502.86221538333, -138416.53030115727, -138801.8073203334, -8451.842779140805, -7002.756834358792, -137787.50750869603, -89755.24035158638, -82226.56932193867, -69130.32461766299, -0.076, 0.836, -0.546, 192.0, 126.5, 80.0, 13.0, 16.0, 119.0, 120.0, 0.0, 0.0, 0.0, 1.769893015051449E9, 0.0, 2026-01-31 14:56:55.051
46.0, -131377.9659721811, -11097.551715082136, -11088.879238233476, -9949.96845125776, -138064.7361951752, -128852.17414524248, -132270.20290734802, -132506.88552938527, -138428.26496699633, -138812.2679367385, -8454.256767541978, -6993.033825520733, -137791.0837878089, -89741.44932525746, -82232.00079584132, -69111.61620755389, -0.076, 0.836, -0.546, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893015059349E9, 0.0, 2026-01-31 14:56:55.059
48.0, -131383.4197978282, -11089.348624867038, -11108.034683231674, -9943.464093621265, -138075.12975634693, -128825.19558968492, -132283.05516040983, -132517.63671846827, -138466.86642967063, -138851.40584127975, -8453.653270441684, -6971.039708976711, -137835.027317408, -89701.9761445494, -82248.09405184914, -69087.11869563088, -0.076, 0.836, -0.546, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893015066403E9, 0.0, 2026-01-31 14:56:55.066
50.0, -131368.7570534655, -11058.816141941088, -11102.178526184383, -9924.375703856434, -138118.78271326813, -128790.77390322374, -132297.31557337233, -132525.57158774993, -138482.42324381153, -138867.09676588737, -8462.571616479352, -6959.707374537871, -137845.4432303242, -89684.45237689643, -82257.2135635869, -69062.1070935854, -0.076, 0.836, -0.546, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893015075402E9, 0.0, 2026-01-31 14:56:55.075
52.0, -131368.13120462076, -11032.463435228281, -11110.694540821856, -9911.322285094535, -138126.06938196058, -128762.61070521007, -132327.15515222016, -132541.19545712418, -138521.40468614158, -138905.96644949514, -8457.654232699184, -6931.231252101809, -137888.0903587449, -89636.01614666179, -82266.35542706912, -69027.21602049065, -0.076, 0.836, -0.546, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893015083441E9, 0.0, 2026-01-31 14:56:55.083
54.0, -131360.26339057248, -11003.115594758463, -11090.95795046782, -9894.916104664338, -138169.23060050377, -128733.9334170739, -132356.52534443443, -132551.29844561798, -138529.02663100083, -138914.8400920439, -8462.81748566836, -6922.89405141998, -137889.6996843457, -89613.7538091843, -82265.64017124656, -68997.06351722045, -0.08, 0.836, -0.544, 192.0, 126.5, 64.0, 13.0, 16.0, 119.5, 0.0, 0.0, 0.0, 0.0, 1.76989301509146E9, 0.0, 2026-01-31 14:56:55.091
56.0, -131358.67641671616, -10953.02533543412, -11078.150400894929, -9877.884075389395, -138194.10809208252, -128711.7828383187, -132394.9032896642, -132562.72018703463, -138579.8992013811, -138965.98088335764, -8445.71840116005, -6901.74930116526, -137942.71802219367, -89566.65868361696, -82257.79470894275, -68964.07234240441, -0.08, 0.836, -0.544, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.76989301509835E9, 0.0, 2026-01-31 14:56:55.098
58.0, -131362.23034408456, -10908.031273845587, -11044.421618511871, -9855.219406511713, -138243.6842612844, -128690.57103283062, -132430.68843253714, -132570.43153887172, -138600.84278593573, -138987.39385454584, -8435.391895221699, -6896.474289473807, -137963.39338581485, -89548.01732874123, -82248.1611070825, -68944.38045553929, -0.08, 0.836, -0.544, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893015107437E9, 0.0, 2026-01-31 14:56:55.107
60.0, -131371.39455931121, -10829.867223485378, -11022.829833368043, -9831.727723089185, -138284.05151177067, -128663.43601506186, -132482.58918316237, -132573.35961739536, -138666.981597779, -139053.24209371116, -8405.37350241822, -6867.260559470721, -138031.34268895898, -89498.32940081709, -82233.43130748646, -68916.2172575256, -0.08, 0.836, -0.544, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893015115391E9, 0.0, 2026-01-31 14:56:55.115
62.0, -131372.73566397856, -10780.961606617166, -10990.710376585768, -9803.69863554223, -138341.02610838725, -128635.94336938184, -132526.9797476506, -132564.97771322462, -138692.46258645804, -139078.8795446014, -8395.650493580162, -6849.110942973011, -138054.56615144803, -89470.85910688151, -82228.26805451728, -68889.9092543017, -0.08, 0.836, -0.544, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893015122501E9, 0.0, 2026-01-31 14:56:55.122
64.0, -131370.8134139554, -10698.55072481045, -10977.276978168127, -9774.239036350136, -138408.86365280912, -128601.18640675384, -132586.68125709074, -132557.7357480211, -138775.78988978744, -139162.47506886424, -8373.343452613766, -6810.1295006429555, -138138.8098763001, -89415.53853935463, -82220.26613000229, -68846.85979448078, -0.082, 0.8300000000000001, -0.546, 192.0, 126.5, 48.0, 12.5, 96.0, 119.0, 112.0, 0.0, 0.0, 0.0, 1.769893015131513E9, 0.0, 2026-01-31 14:56:55.131
66.0, -131380.64818151572, -10658.63050921327, -10955.841655235488, -9744.824140646951, -138470.66622622803, -128559.65686555588, -132647.05331886452, -132557.4451753432, -138817.6770588967, -139202.68585713935, -8373.99165320297, -6783.597979974506, -138182.4628332213, -89372.13145162242, -82228.89390336203, -68806.58195097232, -0.082, 0.8300000000000001, -0.546, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893015139535E9, 0.0, 2026-01-31 14:56:55.139
68.0, -131378.83769021483, -10564.753182500981, -10932.864061935434, -9705.127442494326, -138546.2598259759, -128503.66574569533, -132721.39522092286, -132567.65992255925, -138907.03933322898, -139291.06465471562, -8351.706963981029, -6737.374572440931, -138266.0807092286, -89303.73511358918, -82226.07758356066, -68754.10005499126, -0.082, 0.8300000000000001, -0.546, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893015146544E9, 0.0, 2026-01-31 14:56:55.146
70.0, -131397.54610032393, -10522.0837023358, -10903.695035421257, -9668.761154265541, -138604.73198947098, -128451.34031192545, -132773.094805848, -132585.18369021223, -138950.8040488725, -139334.27057674775, -8339.860539419717, -6696.269714387622, -138314.87456737456, -89243.07247913748, -82232.15725805251, -68704.90386544513, -0.082, 0.8300000000000001, -0.546, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893015154549E9, 0.0, 2026-01-31 14:56:55.154
72.0, -131402.48583584855, -10425.233593610954, -10870.078011760475, -9634.227709082093, -138689.0874730453, -128398.81371245549, -132816.7924662581, -132611.4022864583, -139042.28973892806, -139425.82332203668, -8310.155071038613, -6646.782952163572, -138400.43704514945, -89172.93270503673, -82222.30013874771, -68653.94188808702, -0.082, 0.8300000000000001, -0.546, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893015163513E9, 0.0, 2026-01-31 14:56:55.163
74.0, -131426.24574020455, -10384.665177424571, -10831.543604319526, -9603.918743600696, -138739.6471190032, -128366.02370333955, -132855.43863242134, -132636.9056268818, -139092.22353604122, -139475.53360170528, -8291.379605696155, -6610.416663934787, -138454.3718045201, -89115.86870144233, -82223.57418818166, -68615.0945562237, -0.081, 0.8170000000000001, -0.552, 192.0, 126.5, 64.0, 12.5, 16.0, 119.0, 72.0, 0.0, 0.0, 0.0, 1.769893015170571E9, 0.0, 2026-01-31 14:56:55.170
76.0, -131427.78801057197, -10278.069708117213, -10779.866371138856, -9558.634109334243, -138825.61192817832, -128336.51940065855, -132896.90111838593, -132649.5120107546, -139178.85889754997, -139563.57712311472, -8249.49243658691, -6571.301111138, -138536.53681713782, -89057.1730205027, -82207.57033915167, -68579.0858959062, -0.081, 0.8170000000000001, -0.552, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893015178616E9, 0.0, 2026-01-31 14:56:55.178
78.0, -131461.6732551662, -10227.2641929703, -10734.93936478369, -9518.020989658951, -138865.1298123753, -128318.21332194965, -132937.46953457233, -132671.28260985407, -139228.09979058502, -139612.21451904948, -8217.060055382259, -6536.745314210095, -138590.3151142973, -88999.66198201918, -82204.23992922783, -68554.45427351646, -0.081, 0.8170000000000001, -0.552, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893015186625E9, 0.0, 2026-01-31 14:56:55.186
80.0, -131466.09890056835, -10106.05068278917, -10671.840390186357, -9466.500218689469, -138968.52898222554, -128283.41165583274, -132972.0476832447, -132689.05224669602, -139306.30854443414, -139690.4679763875, -8177.832743863195, -6501.228392270612, -138661.0807372428, -88944.85550461478, -82185.88914703002, -68526.71575864742, -0.081, 0.8170000000000001, -0.552, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893015195654E9, 0.0, 2026-01-31 14:56:55.195
82.0, -131489.00943863505, -10017.068388112591, -10607.042683010422, -9413.236011652472, -139058.0253670246, -128245.25722804753, -132986.8445380741, -132688.89578448483, -139397.83893797864, -139782.8924397102, -8135.319725909201, -6458.178932449691, -138754.04164243242, -88875.63215203669, -82173.03689396822, -68490.61769135209, -0.081, 0.8170000000000001, -0.552, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893015202586E9, 0.0, 2026-01-31 14:56:55.202
84.0, -131505.99676442108, -9862.90840660434, -10528.789225672392, -9355.099124324219, -139211.49244445472, -128208.19803574063, -132997.08163703463, -132701.18924393525, -139527.76962849734, -139913.15840639573, -8077.920446147972, -6416.001190662527, -138878.56321079293, -88811.08031404976, -82136.22357085033, -68451.63624902203, -0.0885, 0.8125, -0.556, 192.0, 126.5, 0.0, 12.5, 32.0, 119.0, 64.0, 0.0, 0.0, 0.0, 1.769893015210668E9, 0.0, 2026-01-31 14:56:55.210
86.0, -131557.36107317937, -9749.719172682664, -10462.762172551415, -9302.930152765532, -139313.79637882666, -128179.16311969318, -133012.70550640888, -132724.43505816878, -139655.84512422624, -140041.3456608469, -8028.992477535306, -6371.364756985278, -139009.79030249003, -88733.07272590074, -82115.79407641817, -68417.7510044278, -0.0885, 0.8125, -0.556, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893015219703E9, 0.0, 2026-01-31 14:56:55.219
88.0, -131579.77987286806, -9584.830353835863, -10368.43781095002, -9233.058599598242, -139458.12159277458, -128138.10296512878, -133028.12821008303, -132752.75471839367, -139779.42791931963, -140165.2860838516, -7969.536837284189, -6325.722494807541, -139128.25454810317, -88663.08941401118, -82079.38308470049, -68378.3448789531, -0.0885, 0.8125, -0.556, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893015226718E9, 0.0, 2026-01-31 14:56:55.226
90.0, -131631.74767872665, -9462.745125620977, -10296.264028103833, -9169.311424411706, -139548.9814339854, -128103.10013331177, -133068.67427452496, -132792.25025084618, -139899.65795274472, -140284.82321319857, -7905.834365586564, -6270.781906936397, -139257.2688170992, -88572.2519245448, -82055.57847685557, -68335.76480576574, -0.0885, 0.8125, -0.556, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893015234711E9, 0.0, 2026-01-31 14:56:55.234
92.0, -131663.91183899782, -9304.22655394394, -10205.583000848652, -9097.159993309975, -139675.22408666898, -128060.40830140213, -133124.33011821867, -132840.3065014251, -140005.80638716297, -140389.7423016718, -7852.368992849469, -6226.972487803994, -139357.4940392368, -88503.40855162246, -82024.75542125171, -68296.42573552439, -0.0885, 0.8125, -0.556, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893015242734E9, 0.0, 2026-01-31 14:56:55.242
94.0, -131720.57351119202, -9173.960587258409, -10135.599688959086, -9032.831672767601, -139745.96735787005, -128026.970091697, -133191.56416554024, -132892.22960379478, -140111.08310354748, -140494.95196282293, -7793.405090976369, -6164.275844606858, -139469.74449989136, -88406.33492545306, -82000.5037785177, -68247.34130470053, -0.09625, 0.81025, -0.56, 192.0, 126.0, 96.0, 12.5, 32.0, 119.0, 48.0, 0.0, 0.0, 0.0, 1.76989301525176E9, 0.0, 2026-01-31 14:56:55.251
96.0, -131760.35961632247, -9028.87541399901, -10049.254900128235, -8964.748259156735, -139855.42385046766, -127993.44247501403, -133253.92553257055, -132944.06329918664, -140189.02363646313, -140572.93719922748, -7743.851273518953, -6111.7268933924315, -139543.25938740486, -88329.42257278235, -81969.85953686948, -68193.42889707434, -0.09625, 0.81025, -0.56, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893015258832E9, 0.0, 2026-01-31 14:56:55.258
98.0, -131821.7151548523, -8906.454909617294, -9982.043204551126, -8906.946647995312, -139923.35080186735, -127968.81085262429, -133330.03322244086, -133005.8435208611, -140293.49569004725, -140678.63859875663, -7688.32954029197, -6048.314994372725, -139651.50888580192, -88229.13029541139, -81949.87707732643, -68138.66712315883, -0.09625, 0.81025, -0.56, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893015266821E9, 0.0, 2026-01-31 14:56:55.266
100.0, -131865.4798704958, -8780.88280926738, -9887.160049338347, -8845.613461209949, -140025.3418118169, -127939.46301215448, -133389.15358652515, -133065.76854774577, -140363.70251938136, -140749.6277391467, -7637.524025145058, -6001.577496716678, -139717.31242147833, -88156.1071462759, -81918.80815253356, -68092.51077085863, -0.09625, 0.81025, -0.56, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893015274819E9, 0.0, 2026-01-31 14:56:55.274
102.0, -131929.6293770825, -8659.512836875063, -9808.4148536223, -8794.092690240466, -140105.53987092257, -127922.63214857962, -133449.88327621022, -133126.2747199863, -140473.06960500116, -140859.41950791117, -7569.418259789737, -5945.586376856134, -139829.8981582997, -88064.06266260895, -81887.80628297404, -68048.32137207048, -0.09625, 0.81025, -0.56, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893015281785E9, 0.0, 2026-01-31 14:56:55.281
104.0, -131993.8012354137, -8547.016507031502, -9708.390797184802, -8735.844044189937, -140216.24806120968, -127893.57488078772, -133487.92594527316, -133175.00152289888, -140552.19478037296, -140939.23758736104, -7513.471843418103, -5798.5118983402135, -139905.04472315847, -88005.67990609168, -81857.43026225928, -68020.26993277908, -0.107125, 0.810125, -0.5630000000000001, 192.0, 126.0, 40.0, 12.5, 40.0, 119.0, 40.0, 0.0, 0.0, 0.0, 1.769893015290805E9, 0.0, 2026-01-31 14:56:55.290
106.0, -132064.43274789248, -8410.469700154032, -9615.318133272904, -8667.917092790258, -140307.7113995208, -127854.01229310183, -133517.78787586544, -133221.3366891547, -140674.34706382122, -141061.4345742982, -7432.491473256526, -5085.468898471463, -140029.18631186322, -87914.5518439474, -81817.82297108448, -67980.46147590417, -0.107125, 0.810125, -0.5630000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.769893015298854E9, 0.0, 2026-01-31 14:56:55.298
108.0, -132139.1993330955, -8301.97433256797, -9514.042379145907, -8598.380815789797, -140423.31462184366, -127817.13191475057, -133539.73728892056, -133273.57271594676, -140754.03103280437, -141141.5655781705, -7371.2253417045295, -4534.364287181412, -140109.60788841342, -87848.77066001543, -81782.9542497342, -67946.285658632, -0.107125, 0.810125, -0.5630000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.76989301530691E9, 0.0, 2026-01-31 14:56:55.306
